company,url,listingNo,ListingAddr,ListingTittle,ExistOnHougarden,ExistOnOneroof
raywhite,https://www.raywhite.com/STW20098,STW20098,"1 Sillano Place, Ohoka",Seriously committed to Selling!!,Yes,No
raywhite,https://www.raywhite.com/STW20099,STW20099,"5 Shire Lane, Woolston",Seize The Opportunity!,Yes,Yes
raywhite,https://www.raywhite.com/STW20101,STW20101,"10 East Ellington Dri, Mairehau",Perfect For You!,Yes,Yes
raywhite,https://www.raywhite.com/STW20103,STW20103,"31 Ford Road, Opawa",Fab Home In The Zone!..,Yes,Yes
raywhite,https://www.raywhite.com/SWS20004,SWS20004,"3/111 Sturges Road, Henderson",Hidden in the Heart of the Heights,Yes,Yes
raywhite,https://www.raywhite.com/SWS20065,SWS20065,"89 Colwill Road, Massey","1636m2 Estate, Waterways, Views, Potential Plus!",Yes,Yes
raywhite,https://www.raywhite.com/SWS20083,SWS20083,"Auckland, Glendene",Fully Serviced Urban Oasis,Yes,Yes
raywhite,https://www.raywhite.com/SWS20084,SWS20084,"Auckland, Swanson",Convenient yet Private Acreage,Yes,Yes
raywhite,https://www.raywhite.com/SWS20114,SWS20114,"51 Hassan Drive, Royal Heights","Set for Summer, Superb Location",Yes,Yes
raywhite,https://www.raywhite.com/SWS20125,SWS20125,"178 Caton Road, Waitakere",Space and Serenity Above the Treetops,Yes,Yes
raywhite,https://www.raywhite.com/SWS20126,SWS20126,"62 Metcalfe Road, Ranui",Fabulously Funky,Yes,Yes
raywhite,https://www.raywhite.com/SWS20134,SWS20134,"32B King Richard Pl, Browns Bay","Outstanding Location, Luxurious Renovation",Yes,Yes
raywhite,https://www.raywhite.com/SWS20137,SWS20137,"17 Northfield Road, Waitakere","Privacy, tranquility and views!",Yes,Yes
raywhite,https://www.raywhite.com/TAS20093,TAS20093,"6/4223-4225 Great Nor, Glendene",Superb Value For Money,Yes,Yes
raywhite,https://www.raywhite.com/TAS20235,TAS20235,"4 Wattle Road, Sunnyvale",Brand New Freehold 2 Bed 2 Bath Townhouses,Yes,Yes
raywhite,https://www.raywhite.com/TAS20317,TAS20317,"1/2a Takapu Street, Henderson",Takapu Calling,Yes,Yes
raywhite,https://www.raywhite.com/TAS20328,TAS20328,"4337 Great North Road, Glendene",Gold Mine in Glendene,Yes,Yes
raywhite,https://www.raywhite.com/TAS20329,TAS20329,"32 Lyndhurst Ro, Te Atatu South",KIWI QUARTER ACRE DREAM,Yes,Yes
raywhite,https://www.raywhite.com/TAS20332,TAS20332,"39 Glen Marine Parade, Glendene",Generous Rumpus Steals the Show,Yes,Yes
raywhite,https://www.raywhite.com/TAS20335,TAS20335,"83 Vodanovich R, Te Atatu South",Affordable Townhouses in Sought After Location,Yes,No
raywhite,https://www.raywhite.com/TAS20336,TAS20336,"80 Awaroa Road, Sunnyvale",BRAND NEW AND AFFORDABLE,Yes,Yes
raywhite,https://www.raywhite.com/TAS20338,TAS20338,"52 Vodanovich R, Te Atatu South",Affordable Townhouses in Sought After Location,Yes,Yes
raywhite,https://www.raywhite.com/TAS20345,TAS20345,"45 Nautilus Drive, Gulf Harbour",Best Value Section in Gulf Harbour,Yes,Yes
raywhite,https://www.raywhite.com/TEA23236,TEA23236,"58 St Leger Road, Te Awamutu",LIFESTYLE BY DESIGN,Yes,No
raywhite,https://www.raywhite.com/TEA23279,TEA23279,"29 Linehan Road, Te Awamutu",Polished to Perfection!,Yes,No
raywhite,https://www.raywhite.com/TEA23297,TEA23297,"391 Raikes Avenue, Te Awamutu","$10,000 OFF",Yes,Yes
raywhite,https://www.raywhite.com/TEA23343,TEA23343,"65 Mangahoe Street, Te Awamutu",Owners have Purchased!,Yes,Yes
raywhite,https://www.raywhite.com/TEA23345,TEA23345,"32B Christie Avenue, Te Awamutu",Well Preserved!,Yes,Yes
raywhite,https://www.raywhite.com/TEA23346,TEA23346,"7 Belle Amie Drive, Te Awamutu",LIFESTYLE C'EST BELLE,Yes,No
raywhite,https://www.raywhite.com/TEA23354,TEA23354,"9 Ballance Street, Kihikihi",Not Many at This Price!,Yes,Yes
raywhite,https://www.raywhite.com/TEA23356,TEA23356,"211 Mountain View D, Te Awamutu",MAGIC MOUNTAIN OUTLOOK,Yes,No
raywhite,https://www.raywhite.com/TEA23369,TEA23369,"158B Daphne Street, Te Awamutu",DELIGHT IN DAPHNE,Yes,Yes
raywhite,https://www.raywhite.com/TEA23377,TEA23377,"158 Dalton Avenue, Te Awamutu",HOME WITH HEART,Yes,Yes
raywhite,https://www.raywhite.com/TEA23378,TEA23378,"122 Freeman Place, Te Awamutu","Sunny, Quiet and Ready for You",Yes,Yes
raywhite,https://www.raywhite.com/TEA23384,TEA23384,"138 Young Street, Te Awamutu",YOUNG AGAIN!,Yes,Yes
raywhite,https://www.raywhite.com/TEA23386,TEA23386,"61 Grey Street, Kihikihi",BRAND NEW TO YOU,Yes,Yes
raywhite,https://www.raywhite.com/TEA23389,TEA23389,"97 Pekerau Crescent, Te Awamutu",First Home Opportunity,Yes,Yes
raywhite,https://www.raywhite.com/TEA23407,TEA23407,"251 Goodfellow Stre, Te Awamutu",Elevated Art Deco!,Yes,Yes
raywhite,https://www.raywhite.com/TEA23409,TEA23409,"2/1007 Alexandra St, Te Awamutu",Great Value Unit,Yes,Yes
raywhite,https://www.raywhite.com/TEA23414,TEA23414,"81 Beechey Street, Pirongia",PICTURE YOURSELF IN PIRONGIA,Yes,Yes
raywhite,https://www.raywhite.com/TEA23415,TEA23415,"902 Pakura Street, Te Awamutu",Bring the family!,Yes,Yes
raywhite,https://www.raywhite.com/TET25501,TET25501,"21B Chelmsley Avenue, Henderson",Secure Your Future NOW PRICE SLASHED!!!,Yes,Yes
raywhite,https://www.raywhite.com/TET25821,TET25821,"19 Tawa Roa, Te Atatu Peninsula",PERFECT PENINSULA LOCATION,Yes,Yes
raywhite,https://www.raywhite.com/TET26246,TET26246,"59 Espalier Drive, Henderson",THREE INCOMES ON ONE TITLE!!!,Yes,Yes
raywhite,https://www.raywhite.com/TET26290,TET26290,"236 Tokerau, Karikari Peninsula",Buy your slice of paradise!,Yes,Yes
raywhite,https://www.raywhite.com/TET26394,TET26394,"54a Awaroa Road, Sunnyvale",Build your dream home today,Yes,Yes
raywhite,https://www.raywhite.com/TET26521,TET26521,"3B Arney Road, Ranui",UNDER CONTRACT! Check out 3C Arney Rd!!,Yes,Yes
raywhite,https://www.raywhite.com/TET26597,TET26597,"90 Kelman Road, Kelston",MORTGAGEE AUCTION,Yes,Yes
raywhite,https://www.raywhite.com/TET26599,TET26599,"497 West Coast Road, Oratia",Spacious Family Homestead in Prime Location,Yes,Yes
raywhite,https://www.raywhite.com/TET26604,TET26604,"6a Gerda Place, Ranui",Find Your Forever Home...,Yes,Yes
raywhite,https://www.raywhite.com/TET26606,TET26606,"45c Swanson Rd, Henderson",Position + Potential = Perfect!,Yes,Yes
raywhite,https://www.raywhite.com/TET26616,TET26616,"79 Garden Road, Piha",Secluded Summer Hideaway.,Yes,Yes
raywhite,https://www.raywhite.com/TIM21245,TIM21245,"2/46 Evans Street, Timaru",Neat and Sweet on Evans Street,Yes,Yes
raywhite,https://www.raywhite.com/TIM21286,TIM21286,"57a Evans Street, Waimataitai",Your Attention Please,Yes,Yes
raywhite,https://www.raywhite.com/TIM21289,TIM21289,"2b Richmond Street, Waimataitai",Set in Stone,Yes,Yes
raywhite,https://www.raywhite.com/TIM21321,TIM21321,"14a Hornbrook Street, Temuka",Golden Opportunity,Yes,Yes
raywhite,https://www.raywhite.com/TIM21356,TIM21356,"1/32 Evans Street, Timaru",Live In or Income?,Yes,Yes
raywhite,https://www.raywhite.com/TIM21360,TIM21360,"13/46 Evans Street, Timaru",Unit Convenience - House Space,Yes,Yes
raywhite,https://www.raywhite.com/TIM21361,TIM21361,"2/80 Douglas Street, Highfield",Wow Factor on Douglas,Yes,Yes
raywhite,https://www.raywhite.com/TIM21368,TIM21368,"20 Guise Street, Temuka",One Good Investment!,Yes,Yes
raywhite,https://www.raywhite.com/TIM21371,TIM21371,"201 Le Cren Street, Timaru",Life of Luxury - Out of Town Owner Quits Property,Yes,Yes
raywhite,https://www.raywhite.com/TIM21373,TIM21373,"5 Hassall Street, Parkside",Right for Renovation,Yes,Yes
raywhite,https://www.raywhite.com/TIM21374,TIM21374,"38 Ameer Street, Pleasant Point",Room to Move,Yes,Yes
raywhite,https://www.raywhite.com/TIM21381,TIM21381,"42 Heaton Street, Parkside","Industrial Zone, City Convenience",Yes,Yes
raywhite,https://www.raywhite.com/TIM21383,TIM21383,"25a William Street, Parkside","Affordable Townhouse, Convenient Location",Yes,Yes
raywhite,https://www.raywhite.com/TIM21385,TIM21385,"25b William Street, Parkside",Live a Little,Yes,Yes
raywhite,https://www.raywhite.com/TIM21386,TIM21386,"43 Coonoor Road, Timaru",Packed with Potential!,Yes,Yes
raywhite,https://www.raywhite.com/TKA20876,TKA20876,"25 Northumberland Ave, Takapuna",Immaculate Family Living,Yes,Yes
raywhite,https://www.raywhite.com/TKA20915,TKA20915,"64B Heathcote Road, Castor Bay",High On The Horizon... Family Masterpiece,Yes,Yes
raywhite,https://www.raywhite.com/TKA20932,TKA20932,"46 Byron Avenue, Takapuna",Do-Up Or Develop...,Yes,Yes
raywhite,https://www.raywhite.com/TKA20934,TKA20934,"Lot 1 129 Nile Road, Milford","Brand New, Be Quick - Only 1 Now Available!",Yes,Yes
raywhite,https://www.raywhite.com/TKA20935,TKA20935,"65 Nautilus Drive, Gulf Harbour","Modern, Sophisticated And Amazing Value!",Yes,Yes
raywhite,https://www.raywhite.com/TKA20941,TKA20941,"3 Pohutukawa Avenue, Red Beach","Sunny, Elevated Views & Easy Living",Yes,Yes
raywhite,https://www.raywhite.com/TKA20942,TKA20942,"2/64 Carlisle Road, Browns Bay",Excellent Location with Huge Potential,Yes,Yes
raywhite,https://www.raywhite.com/TKA20949,TKA20949,"2/18 Puriri Street, Takapuna","Location, Potential, Put your stamp on it!",Yes,Yes
raywhite,https://www.raywhite.com/TKA20950,TKA20950,"1/8 Stratford Avenue, Milford",Elegant & Sophisticated - Milford Charm!,Yes,Yes
raywhite,https://www.raywhite.com/TKN22407,TKN22407,"6 Vinci Court, Manurewa","Solid, Spacious Family Home In Alfriston",Yes,Yes
raywhite,https://www.raywhite.com/TKN22520,TKN22520,"2 Nanleen Rise, The Gardens",Last Section!!,Yes,Yes
raywhite,https://www.raywhite.com/TKN22653,TKN22653,"LOT 253 Hollowout Str, Takanini",Unique Opportunity In Takanini!,Yes,Yes
raywhite,https://www.raywhite.com/TKN22703,TKN22703,"29 Reding Street, Takanini","Couldn't be Sweeter, Definitely a Keeper!",Yes,Yes
raywhite,https://www.raywhite.com/TKN22758,TKN22758,"Lot 3, Papatoetoe",Spacious Brand New 5BRM Modern Home,Yes,Yes
raywhite,https://www.raywhite.com/TKN22775,TKN22775,"LOT 7 and 8, Manurewa",Kiwi Saver + Home Start Grant = Your First Home,Yes,No
raywhite,https://www.raywhite.com/TKN22807,TKN22807,"4 Whareono Road, Glenbrook",A Slice of Paradise With Water on the Side Please,Yes,Yes
raywhite,https://www.raywhite.com/TKN22874,TKN22874,"Lot 3, Manurewa",2 Mins away from Train Station!!,Yes,Yes
raywhite,https://www.raywhite.com/TKN22933,TKN22933,"19 Gospel Heights, Flat Bush","A Grand, Designer Family Home!!",Yes,Yes
raywhite,https://www.raywhite.com/TKN22969,TKN22969,"Lot 251 McLennan, Takanini",Cheapest Four Beddy In McLennan Park,Yes,Yes
raywhite,https://www.raywhite.com/TKN23074,TKN23074,"64 Kauri Heart Avenue, Takanini",Corner of Comfortability!,Yes,Yes
raywhite,https://www.raywhite.com/TKN23124,TKN23124,"11 Warbler Crescent, Papakura",Pick Your Carpet Colour!,Yes,Yes
raywhite,https://www.raywhite.com/TKN23125,TKN23125,"13 Warbler Crescent, Papakura",Modern Living at its Best,Yes,Yes
raywhite,https://www.raywhite.com/TKN23140,TKN23140,"18 Warbler Crescent, Papakura","Location, Location with Show-Home Presentation!",Yes,Yes
raywhite,https://www.raywhite.com/TKN23164,TKN23164,"LOT 243 Hollowout Str, Takanini",Affordable Way To Enter The Market!,Yes,Yes
raywhite,https://www.raywhite.com/TKN23166,TKN23166,"LOT 241 Addison Stage, Takanini","Location, Convenience, Lifestyle!",Yes,Yes
raywhite,https://www.raywhite.com/TKN23175,TKN23175,"3/20 Alexander Street, Papakura",1st Home Brick N Tile! Owners need it GONE!,Yes,Yes
raywhite,https://www.raywhite.com/TKN23177,TKN23177,"60 Te Aparangi Road, Takanini",Move in Now! Brand New Affordable 5BRM,Yes,Yes
raywhite,https://www.raywhite.com/TKN23178,TKN23178,"4 Kakabeak Way, Takanini",Spacious Brand New 5 Bedrooms Home!,Yes,Yes
raywhite,https://www.raywhite.com/TKN23196,TKN23196,"37 Derrimore Heigh, Clover Park",Massive Home in the Heart of Clover Park!,Yes,Yes
raywhite,https://www.raywhite.com/TKN23202,TKN23202,"52 Kauri Heart Avenue, Takanini",Large Family Home In Heart Of Addison!,Yes,Yes
raywhite,https://www.raywhite.com/TKN23260,TKN23260,"18 Kevale Place, Manurewa",Perfect For The First Home Buyer!,Yes,Yes
raywhite,https://www.raywhite.com/TKN23270,TKN23270,"13 Pakaraka Drive, Papakura",Brand New Corner High Spec Home!,Yes,Yes
raywhite,https://www.raywhite.com/TKN23273,TKN23273,"3 Hakaro Way, Takanini",Quality Convenient Living in Addison,Yes,Yes
raywhite,https://www.raywhite.com/TKN23280,TKN23280,"3/91 Browns Road, Manurewa",GREAT STARTER TO BE ON THE PROPERTY LADDER,Yes,Yes
raywhite,https://www.raywhite.com/TKN23320,TKN23320,"20 Cliff Road, Papakura",Subdivide by the Seaside,Yes,Yes
raywhite,https://www.raywhite.com/TKN23344,TKN23344,"19 Mangatiti Street, Papakura",Stunning Home with Granny Flat!,Yes,Yes
raywhite,https://www.raywhite.com/TKN23362,TKN23362,"1/11 Udall Pla, Bucklands Beach",First Home Buyer's Dream !!,Yes,Yes
raywhite,https://www.raywhite.com/TKN23380,TKN23380,"5 Koroheke Road, Takanini",Brand New Brick and Weatherboard Home!,Yes,Yes
raywhite,https://www.raywhite.com/TKN23381,TKN23381,"69 Divide Loop, Takanini",A Home Without Homework!,Yes,Yes
raywhite,https://www.raywhite.com/TKN23385,TKN23385,"69 Hyperion Driv, Randwick Park",First Home or Investment,Yes,Yes
raywhite,https://www.raywhite.com/TKN23387,TKN23387,"2 Nelson Street, Papakura",Kiwi saver + Home Start Grant = Your First Home,Yes,Yes
raywhite,https://www.raywhite.com/TKN23392,TKN23392,"232 Porchester Road, Takanini",Stylish Entertainer Close To Local Attractions!,Yes,Yes
raywhite,https://www.raywhite.com/TKN23405,TKN23405,"10 Olive Street, Manurewa",Potential Right Here!,Yes,Yes
raywhite,https://www.raywhite.com/TLR20068,TLR20068,"4/3 Staveley Street, Avonhead",Avonhead Over 60's Treasure,Yes,Yes
raywhite,https://www.raywhite.com/TMR20015,TMR20015,"889 Otunui Road, Taumarunui",Rural hideaway,Yes,Yes
raywhite,https://www.raywhite.com/TMR20046,TMR20046,"4 Tarrangower Avenu, Taumarunui",Priced to sell on Tarrangower!,Yes,Yes
raywhite,https://www.raywhite.com/TMR20051,TMR20051,"2/31 Taitua Street, Taumarunui",Owners  wants this sold,Yes,Yes
raywhite,https://www.raywhite.com/TMR20063,TMR20063,"14 Reu Street, Taumarunui",Price Drop bring your Offer,Yes,Yes
raywhite,https://www.raywhite.com/TMR20065,TMR20065,"11 Omaki Road, Owhango",Always wanted to own a church?,Yes,Yes
raywhite,https://www.raywhite.com/TMR20066,TMR20066,"9 Taitua Street, Taumarunui",Affordability with a Dash of Adorability,Yes,Yes
raywhite,https://www.raywhite.com/TNU21043,TNU21043,"23 Bradley Court, Te Anau",Large Section with Lake and Mountain Views,Yes,Yes
raywhite,https://www.raywhite.com/TNU21092,TNU21092,"Lot 31 Kepler Heights, Te Anau",Kepler Heights Stage 5,Yes,No
raywhite,https://www.raywhite.com/TNU21105,TNU21105,"Lot 78 Kepler Heights, Te Anau",Kepler Heights Stage 5,Yes,Yes
raywhite,https://www.raywhite.com/TNU21110,TNU21110,"Lot 26 Kepler Heights, Te Anau",Kepler Heights Stage 5- ELEVATED SITE,Yes,Yes
raywhite,https://www.raywhite.com/TNU21175,TNU21175,"192 William Stephen Ro, Te Anau",DOCK BAY LODGE  Resplendent in Fiordland,Yes,Yes
raywhite,https://www.raywhite.com/TNU21232,TNU21232,"241 Milford Road, Te Anau",SO LAID BACK WHERE YOU CAN JUST RELAX,Yes,Yes
raywhite,https://www.raywhite.com/TNU21235,TNU21235,"150 Te Anau Terrace, Te Anau",Premier Lakefront Postion,Yes,Yes
raywhite,https://www.raywhite.com/TNU21253,TNU21253,"4 Ritchie Crt, Te Anau",Your Vacation Location,Yes,Yes
raywhite,https://www.raywhite.com/TNU21254,TNU21254,"49 Pukutahi Drive, Te Anau",Space Glorious Space,Yes,Yes
raywhite,https://www.raywhite.com/TNU21257,TNU21257,"80 Orbell Crescent, Te Anau",Go For It From the Ground Up,Yes,Yes
raywhite,https://www.raywhite.com/TNU21265,TNU21265,"32A Mokonui St, Te Anau",Impeccably presented in an ideal location,Yes,Yes
raywhite,https://www.raywhite.com/TNU21266,TNU21266,"32B Mokonui St, Te Anau",Super sunny and private,Yes,Yes
raywhite,https://www.raywhite.com/TTN20027,TTN20027,"184 Forest Hill Road, Waiatarua",X marks the spot,Yes,Yes
raywhite,https://www.raywhite.com/TTN20134,TTN20134,"10 Laingfield Terrac, Laingholm",Supersize Me!,Yes,Yes
raywhite,https://www.raywhite.com/TTN20172,TTN20172,"116B Carter Road, Oratia",A PROMISED LAND,Yes,Yes
raywhite,https://www.raywhite.com/TTN20265,TTN20265,"33 Otitori Bay Road, Titirangi","Tui's and trees, and a peep of the sea",Yes,Yes
raywhite,https://www.raywhite.com/TTN20278,TTN20278,"29 Shaw Road, Oratia",Buy now... Summer building!,Yes,Yes
raywhite,https://www.raywhite.com/TTN20303,TTN20303,"54a Park Road, Titirangi","Sun, Chic and Seduction",Yes,Yes
raywhite,https://www.raywhite.com/TTN20350,TTN20350,"98 Wood Bay Road, Titirangi",Wood Bay Beauty,Yes,Yes
raywhite,https://www.raywhite.com/TTN20433,TTN20433,"366d Huia Road, Titirangi",AUCTION NEXT WEEKEND!,Yes,Yes
raywhite,https://www.raywhite.com/TTN20450,TTN20450,"10 Tinopai Road, Titirangi","""Your love story""",Yes,Yes
raywhite,https://www.raywhite.com/TTN20458,TTN20458,"219 Laingholm Drive, Laingholm",LIVIN' THE GOOD LIFE!,Yes,Yes
raywhite,https://www.raywhite.com/TTN20466,TTN20466,"75 Kelman Road, Kelston",Star Quality Starter,Yes,Yes
raywhite,https://www.raywhite.com/TTN20469,TTN20469,"71 Cornwallis Road, Cornwallis",Bare Feet Wiggling,Yes,Yes
raywhite,https://www.raywhite.com/TTN20472,TTN20472,"35 Valley Road, Titirangi",FIRST LOVE IN FRENCH BAY,Yes,Yes
raywhite,https://www.raywhite.com/TTN20474,TTN20474,"12a Norman Road, Titirangi","Brand New, Cutting Edge",Yes,Yes
raywhite,https://www.raywhite.com/TTN20480,TTN20480,"55 Beaubank Road, Kelston",Step Up,Yes,Yes
raywhite,https://www.raywhite.com/TTN20481,TTN20481,"198 Huia Road, Titirangi",Here Comes the Sun!!!,Yes,Yes
raywhite,https://www.raywhite.com/TUA20265,TUA20265,"28C Elizabeth Street, Tuakau",Simply Beautiful New & Bright Family Home,Yes,Yes
raywhite,https://www.raywhite.com/TUA20372,TUA20372,"18 Harrisville Road, Tuakau",RESTORE OR DEVELOPMENT OPPORTUNITY,Yes,Yes
raywhite,https://www.raywhite.com/TUA20373,TUA20373,"Lot 1 / 160 George Stre, Tuakau",Corner site section,Yes,Yes
raywhite,https://www.raywhite.com/TUA20393,TUA20393,"9 Elizabeth Street, Tuakau",Needs a Family,Yes,Yes
raywhite,https://www.raywhite.com/TUT20386,TUT20386,"Lot 50 Matapouri Roa, Matapouri",Whale Bay a slice of Paradise,Yes,Yes
raywhite,https://www.raywhite.com/TUT20550,TUT20550,"52 Pacific Ridge, Tutukaka",Privacy Overlooking the Harbour,Yes,Yes
raywhite,https://www.raywhite.com/TUT20631,TUT20631,"35 Sandspit View Way, Ngunguru",Captivating views overlooking Ngunguru,Yes,Yes
raywhite,https://www.raywhite.com/TUT20637,TUT20637,"45a Dolphin Place, Tutukaka",Waterfront Section Dolphin Bay Tutukaka,Yes,Yes
raywhite,https://www.raywhite.com/TUT20683,TUT20683,"247 Tutukaka Block Rd, Tutukaka",Build A Tutukaka Bush Retreat,Yes,Yes
raywhite,https://www.raywhite.com/TUT20689,TUT20689,"149 Pukenui Rd, Ngunguru",The Eagles Nest of Tutukaka,Yes,Yes
raywhite,https://www.raywhite.com/TUT20699,TUT20699,"Lot 8 Sandy Bay Farm, Matapouri",Sandy Bay Farms - A Stunning Position,Yes,Yes
raywhite,https://www.raywhite.com/TUT20713,TUT20713,"211/11 Marina Rd, Tutukaka",Oceans Apartment - Wake to Marina & Harbour Views,Yes,Yes
raywhite,https://www.raywhite.com/TUT20716,TUT20716,"22 Manawa Drive, Ngunguru",Better Than New. An immaculate Home,Yes,Yes
raywhite,https://www.raywhite.com/TUT20721,TUT20721,"27 Pacific Ridge, Tutukaka",Chill on the Hill at Kowharewa Bay Tutukaka,Yes,Yes
raywhite,https://www.raywhite.com/TUT20723,TUT20723,"530 Matapouri Road, Matapouri",Tutukaka with a Taste of the Tropics,Yes,Yes
raywhite,https://www.raywhite.com/TUT20725,TUT20725,"16 Shoebridge Crescen, Ngunguru",A Classic Home by the Sea,Yes,Yes
raywhite,https://www.raywhite.com/UCH21496,UCH21496,"2/100 Oram Avenue, New Brighton",Seaside Diamond Requires a Polish,Yes,Yes
raywhite,https://www.raywhite.com/UCH21986,UCH21986,"89 Stage 8 Parklane, Rolleston",NEST IN THE BEST,Yes,Yes
raywhite,https://www.raywhite.com/UCH21993,UCH21993,"Lot 311 Stage 8 Park, Rolleston",NEST IN THE BEST,Yes,Yes
raywhite,https://www.raywhite.com/UCH21994,UCH21994,"Lot 299 Stage 8 Park, Rolleston",NEST IN THE BEST,Yes,Yes
raywhite,https://www.raywhite.com/UCH21995,UCH21995,"Lot 331 Stage 8 Park, Rolleston",NEST IN THE BEST,Yes,Yes
raywhite,https://www.raywhite.com/UCH21997,UCH21997,"Lot 330 Stage 8 Park, Rolleston",NEST IN THE BEST,Yes,Yes
raywhite,https://www.raywhite.com/UCH21998,UCH21998,"Lot 302 Stage 8 Park, Rolleston",NEST IN THE BEST,Yes,Yes
raywhite,https://www.raywhite.com/UCH21999,UCH21999,"Lot 329 Stage 8 Park, Rolleston",NEST IN THE BEST,Yes,Yes
